Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 229/79	229.0 / 79.0	41733.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 230/79	230.0 / 79.0	38202.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 231/79	231.0 / 79.0	19006.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 232/79	232.0 / 79.0	13679.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 233/79	233.0 / 79.0	28399.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 234/79	234.0 / 79.0	136735.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 179/179	179.0 / 179.0	257558.3357	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 180/180	180.0 / 180.0	84725.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 181/181	181.0 / 181.0	2881759.643	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 182/182	182.0 / 182.0	250174.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 183/183	183.0 / 183.0	35239.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 184/184	184.0 / 184.0	5169.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 185/185	185.0 / 185.0	179600.96	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 179/89	179.0 / 89.0	13742.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 180/90	180.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 181/91	181.0 / 91.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349)	D. [13C-glc] G9 30min	G9	30min	glucose 182/92	182.0 / 92.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	124/ 80 M-1 taurine	124.0 / 80.0	1681749.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	128/ 80 M-1 d4 taurine	128.0 / 80.0	410548	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate C1-C6 M+0	191.0 / 191.0	6540.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/111	191.0 / 111.0	9993983.508	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/111	192.0 / 111.0	352001.65	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/112	192.0 / 112.0	1413443.993	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/112	193.0 / 112.0	5808914.927	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/113	193.0 / 113.0	6415740.153	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/113	194.0 / 113.0	1126215.35	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/114	194.0 / 114.0	1379477.75	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/114	195.0 / 114.0	2627359.85	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/115	195.0 / 115.0	1114176.826	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/115	196.0 / 115.0	2511963.347	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/116	196.0 / 116.0	815583.05	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/116	197.0 / 116.0	775157.45	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/67	191.0 / 67.0	673898.8089	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/67	192.0 / 67.0	35302.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/68	192.0 / 68.0	95190.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/67	193.0 / 67.0	7052.29248	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/68	193.0 / 68.0	455177.4087	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/69	193.0 / 69.0	438444.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/68	194.0 / 68.0	17714.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/69	194.0 / 69.0	120469.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/70	194.0 / 70.0	49801.78	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/69	195.0 / 69.0	70060.76799	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/70	195.0 / 70.0	203430.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/71	195.0 / 71.0	14557.39227	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/70	196.0 / 70.0	91408.42	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/71	196.0 / 71.0	166552.22	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/71	197.0 / 71.0	58688.93712	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/99	117.0 / 99.0	13238.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/100	118.0 / 100.0	567.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/101	119.0 / 101.0	7060.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/102	120.0 / 102.0	441.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/103	121.0 / 103.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/73	117.0 / 73.0	245635.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/73	118.0 / 73.0	15129.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/74	118.0 / 74.0	24236.4833	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/74	119.0 / 74.0	40360.04667	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/75	119.0 / 75.0	40629.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/75	120.0 / 75.0	16705.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/76	120.0 / 76.0	6745.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/76	121.0 / 76.0	21748.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 229/79	229.0 / 79.0	46492.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 230/79	230.0 / 79.0	22852	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 231/79	231.0 / 79.0	17304.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 232/79	232.0 / 79.0	27044.34	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 233/79	233.0 / 79.0	36311.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 234/79	234.0 / 79.0	166490.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 179/179	179.0 / 179.0	236577.8126	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 180/180	180.0 / 180.0	96262.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 181/181	181.0 / 181.0	2983348.603	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 182/182	182.0 / 182.0	105970.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 183/183	183.0 / 183.0	35239.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 184/184	184.0 / 184.0	6493.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 185/185	185.0 / 185.0	221806.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 179/89	179.0 / 89.0	18912	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 180/90	180.0 / 90.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 181/91	181.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350)	E. [13C-glc] G9 60min	G9	60min	glucose 182/92	182.0 / 92.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	124/ 80 M-1 taurine	124.0 / 80.0	1114941.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	128/ 80 M-1 d4 taurine	128.0 / 80.0	281473.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate C1-C6 M+0	191.0 / 191.0	16626.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 191/111	191.0 / 111.0	3650746.343	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/111	192.0 / 111.0	149878.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/112	192.0 / 112.0	584383.05	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/112	193.0 / 112.0	2421218.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/113	193.0 / 113.0	2708840.35	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/113	194.0 / 113.0	547435.3463	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/114	194.0 / 114.0	631993.5047	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/114	195.0 / 114.0	1315964.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/115	195.0 / 115.0	587657.9664	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/115	196.0 / 115.0	1254027.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/116	196.0 / 116.0	377222.8792	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 197/116	197.0 / 116.0	472475.2025	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 191/67	191.0 / 67.0	238670.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/67	192.0 / 67.0	18208.84752	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/68	192.0 / 68.0	35460.94092	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/67	193.0 / 67.0	2793.280851	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/68	193.0 / 68.0	170650.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/69	193.0 / 69.0	166363.22	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/68	194.0 / 68.0	7186.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/69	194.0 / 69.0	53778.67826	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/70	194.0 / 70.0	19101.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/69	195.0 / 69.0	31709.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/70	195.0 / 70.0	95947.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/71	195.0 / 71.0	8888.64	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/70	196.0 / 70.0	48478.02	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/71	196.0 / 71.0	74989.21	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Citrate 197/71	197.0 / 71.0	32089.60739	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 117/99	117.0 / 99.0	8195.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 118/100	118.0 / 100.0	1954.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 119/101	119.0 / 101.0	7627.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 120/102	120.0 / 102.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 121/103	121.0 / 103.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 117/73	117.0 / 73.0	172365.5948	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 118/73	118.0 / 73.0	9771.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 118/74	118.0 / 74.0	18313.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 119/74	119.0 / 74.0	33222.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 119/75	119.0 / 75.0	27107.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 120/75	120.0 / 75.0	17808.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 120/76	120.0 / 76.0	6304	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Succinate 121/76	121.0 / 76.0	18218.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 229/79	229.0 / 79.0	36311.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 230/79	230.0 / 79.0	22032.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 231/79	231.0 / 79.0	16548.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 232/79	232.0 / 79.0	22190.22	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 233/79	233.0 / 79.0	27516.96	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	Ribose 5P 234/79	234.0 / 79.0	125387.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 179/179	179.0 / 179.0	315472.119	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 180/180	180.0 / 180.0	71739.52	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 181/181	181.0 / 181.0	2645805.772	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 182/182	182.0 / 182.0	75584.96	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 183/183	183.0 / 183.0	31393.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 184/184	184.0 / 184.0	86490.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 185/185	185.0 / 185.0	155834.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 179/89	179.0 / 89.0	8447.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 180/90	180.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 181/91	181.0 / 91.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351)	F. [13C-glc] G9 120min	G9	120min	glucose 182/92	182.0 / 92.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	124/ 80 M-1 taurine	124.0 / 80.0	1616030.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	128/ 80 M-1 d4 taurine	128.0 / 80.0	336476	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate C1-C6 M+0	191.0 / 191.0	10244	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 191/111	191.0 / 111.0	4842794.741	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 192/111	192.0 / 111.0	257874.679	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 192/112	192.0 / 112.0	970504.35	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 193/112	193.0 / 112.0	3769097.15	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 193/113	193.0 / 113.0	4241659.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 194/113	194.0 / 113.0	986185.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 194/114	194.0 / 114.0	1138034.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 195/114	195.0 / 114.0	2324626.591	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 195/115	195.0 / 115.0	998163.65	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 196/115	196.0 / 115.0	2392767.864	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 196/116	196.0 / 116.0	654751.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 197/116	197.0 / 116.0	921489.85	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 191/67	191.0 / 67.0	331402.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 192/67	192.0 / 67.0	24287.18457	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 192/68	192.0 / 68.0	56988.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 193/67	193.0 / 67.0	4349.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 193/68	193.0 / 68.0	289102.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 193/69	193.0 / 69.0	278263.9759	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 194/68	194.0 / 68.0	14247.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 194/69	194.0 / 69.0	101845.1366	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 194/70	194.0 / 70.0	39463.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 195/69	195.0 / 69.0	62231.15591	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 195/70	195.0 / 70.0	163085.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 195/71	195.0 / 71.0	13553.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 196/70	196.0 / 70.0	85199.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352)	G. [13C-glc] G9 240min	G9	240min	Citrate 196/71	196.0 / 71.0	135032.16	FALSE
