,Intensity,Name,Modified,Original Filename,Sample Name,Formula,Parent,Parent_Formula,Label,tups
11941,901.1675,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 177)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11942,2953.9835,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 178)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11943,641.258,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 179)","P. [6,6-DD-glc] G5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11944,2952.2915,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 180)",Q. [13C-glc] G7 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11945,2052.683,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 181)",R. [13C-glc] G7 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11946,2181.825,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 182)",S. [13C-glc] G7 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11947,1157.3255,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 183)",T. [13C-glc] G7 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11948,1627.16774773,Glutamate 147/41,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 184)",U. [13C-glc] G7 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11949,1028.3505,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 185)",V. [13C-glc] G7 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11950,2054.642,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 186)",W. [13C-glc] G7 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11951,3851.1,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 187)","X. [6,6-DD-glc] G7 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11952,1542.5255,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 188)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11953,2054.8085,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 189)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11954,1153.441,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 190)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11955,1145.13835184,Glutamate 147/41,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 191)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11956,2054.642,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 192)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11957,1155.3,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 193)",F. [13C-glc] G2.5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11958,2018.25717263,Glutamate 147/41,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 194)",G. [13C-glc] G2.5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11959,1540.4,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 195)","H. [6,6-DD-glc] G2.5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11960,2052.783,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 196)",I. [13C-glc] G5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11961,2181.6915,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 197)",J. [13C-glc] G5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11962,1669.542,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 198)",K. [13C-glc] G5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11963,1542.459,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 199)",L. [13C-glc] G5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11964,2439.9085,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 200)",M. [13C-glc] G5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11965,1798.5505,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 201)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11966,3337.1915,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 202)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11967,4492.6915,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 203)","P. [6,6-DD-glc] G5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11968,3722.358,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 204)",Q. [13C-glc] G7 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11969,2183.6505,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 205)",R. [13C-glc] G7 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11970,1286.3675,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 206)",S. [13C-glc] G7 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11971,2439.975,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 207)",T. [13C-glc] G7 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11972,1413.4505,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 208)",U. [13C-glc] G7 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11973,3595.175,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 209)",V. [13C-glc] G7 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11974,4236.4335,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 210)",W. [13C-glc] G7 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
11975,5006.6,Glutamate 147/41,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 211)","X. [6,6-DD-glc] G7 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12008,3980.342,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 140),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12009,3466.2,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 141),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12010,1796.5915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 142),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12011,3210.042,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12012,1540.5,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12013,1925.5335,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12014,2171.34214428,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 146),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12015,4997.27256559,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 147),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12016,3595.042,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 148),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12017,2030.74770206,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 149),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12018,2181.6915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 150),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12019,1923.841,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 151),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12020,1798.517,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 152),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12021,385.1,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 153),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12022,2566.758,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 154),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12023,5647.858,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 155),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12024,4107.5915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 156),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12025,1925.5665,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 157),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12026,770.2665,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 158),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12027,2568.7505,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 159),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12028,2437.7495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 160),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12029,1417.9765303,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 161),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12030,2824.842,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 162),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12031,2822.9495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 163),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12032,2952.058,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 164),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12033,4365.442,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12034,1282.383,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12035,2824.975,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12036,2437.8495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12037,2566.7915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 169),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12038,2183.6505,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 170),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12039,7958.6915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 171),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12040,3082.859,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 172),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12041,3207.9495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 173),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12042,1798.517,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 174),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12043,1147.55024049,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 175),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12044,1291.88410544,Glutamate 147/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 176),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12045,2695.8335,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 177),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12046,2052.7495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 178),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12047,3980.4085,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12048,3722.1915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12049,3466.1665,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12050,1925.7,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12051,2695.8335,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 183),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12052,1796.6915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 184),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12053,1155.4,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 185),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12054,2437.8495,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 186),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12055,2566.8915,Glutamate 147/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 187),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_41.0,"('Glutamate 147/41', u'C2H4O', u'C5H8NO4')"
12088,641.258,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 68)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12089,501.989182628,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 69)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12090,256.0915,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 70)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12091,1155.4335,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 71)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12092,643.1505,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 72)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12093,1667.6165,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 73)",F. [13C-glc] G2.5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12094,899.275,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 74)",G. [13C-glc] G2.5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12095,1413.417,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 75)","H. [6,6-DD-glc] G2.5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12096,514.142,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 76)",I. [13C-glc] G5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12097,514.175,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)",J. [13C-glc] G5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12098,254.421655778,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)",K. [13C-glc] G5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12099,1013.73542999,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)",L. [13C-glc] G5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12100,637.885658452,Glutamate 147/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)",M. [13C-glc] G5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12101,258.017,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 81)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
12102,2312.759,Glutamate 147/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 82)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_147.0_42.0,"('Glutamate 147/42', u'C2H4O', u'C5H8NO4')"
