,Intensity,Name,Modified,Original Filename,Sample Name,Some garbage,Formula,Parent,Parent_Formula,Label
6248,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 314),A. [13C-glc] G9 0min cit,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6249,3215.04,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 315),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6250,6808.32,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6251,12261.28,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6252,24057.7683721,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6253,20032.9072999,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6254,31709.12,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 320),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6255,819.52,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 321),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6256,504.32,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 322),A. [13C-glc] G9 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6257,3908.48,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 323),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6258,6682.24,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6259,8069.12,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6260,19150.6493109,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6261,29124.86,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6262,39509.3909289,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 328),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6263,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 329),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6264,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 330),A. [13C-glc] G9 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6265,2532.93865361,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 331),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6266,6682.18553201,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 332),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6267,9699.19231545,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 333),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6268,19974.8279498,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6269,10087.3993618,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6270,35516.4430909,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6271,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6272,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 338),A. [13C-glc] G9 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6273,1606.68954381,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 339),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6274,7627.84,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 340),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6275,12815.7861685,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 341),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6276,19479.36,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 342),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6277,13831.1799746,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 343),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6278,34758.4817311,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 344),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6279,1458.66194055,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 345),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6280,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 346),A. [13C-glc] G9 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6281,2546.45372735,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 347),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6282,4791.04,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 348),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6283,6808.32,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6284,14557.3922653,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6285,8888.64,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6286,13553.6,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6287,756.48,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 353),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6288,0.0,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 354),A. [13C-glc] G9 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6289,2121.47233704,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 355),B. [13C-glc] G9 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6290,6723.30614443,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 356),C. [13C-glc] G9 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6291,14384.7142778,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 357),D. [13C-glc] G9 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6292,16232.82,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 358),E. [13C-glc] G9 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6293,12025.1541901,Citrate 195/71,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 359),F. [13C-glc] G9 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6294,18029.44,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 360),G. [13C-glc] G9 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6295,567.36,Citrate 195/71,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 361),"H. [6,6-DD-glc] G9 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_195.0_71.0
6368,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 426)",A. [13C-glc] G2.5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6369,567.36,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 427)",B. [13C-glc] G2.5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6370,378.24,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 428)",C. [13C-glc] G2.5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6371,899.233265996,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 429)",D. [13C-glc] G2.5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6372,1008.64,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 430)",E. [13C-glc] G2.5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6373,756.48,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 431)",F. [13C-glc] G2.5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6374,1918.65997867,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 432)",G. [13C-glc] G2.5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6375,378.24,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)","H. [6,6-DD-glc] G2.5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6376,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)",I. [13C-glc] G5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6377,3435.68,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)",J. [13C-glc] G5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6378,6997.44,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)",K. [13C-glc] G5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6379,6071.33243633,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 437)",L. [13C-glc] G5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6380,10716.8,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 438)",M. [13C-glc] G5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6381,11765.7651025,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 439)",N. [13C-glc] G5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6382,13781.6889485,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 440)",O. [13C-glc] G5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6383,567.36,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 441)","P. [6,6-DD-glc] G5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6384,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 442)",Q. [13C-glc] G7 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6385,17651.3,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 443)",R. [13C-glc] G7 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6386,30511.36,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 444)",S. [13C-glc] G7 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6387,30789.3847177,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 445)",T. [13C-glc] G7 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6388,41386.5441432,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 446)",U. [13C-glc] G7 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6389,46145.0051684,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 447)",V. [13C-glc] G7 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6390,58564.3,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 448)",W. [13C-glc] G7 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6391,1765.12,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 449)","X. [6,6-DD-glc] G7 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6392,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 450)",A. [13C-glc] G2.5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6393,1052.47955083,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 451)",B. [13C-glc] G2.5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6394,945.6,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 452)",C. [13C-glc] G2.5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6395,1928.38459842,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 453)",D. [13C-glc] G2.5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6396,1323.84,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 454)",E. [13C-glc] G2.5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6397,819.52,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 455)",F. [13C-glc] G2.5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6398,2017.28,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 456)",G. [13C-glc] G2.5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6399,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 457)","H. [6,6-DD-glc] G2.5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6400,1134.72,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 458)",I. [13C-glc] G5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6401,3278.08,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 459)",J. [13C-glc] G5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6402,7564.8,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 460)",K. [13C-glc] G5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6403,5988.8,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 461)",L. [13C-glc] G5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6404,7534.54297909,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 462)",M. [13C-glc] G5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6405,12355.9,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 463)",N. [13C-glc] G5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6406,12883.0707038,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 464)",O. [13C-glc] G5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6407,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 465)","P. [6,6-DD-glc] G5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6408,742.75787307,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 466)",Q. [13C-glc] G7 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6409,17698.4498477,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 467)",R. [13C-glc] G7 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6410,31488.66,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 468)",S. [13C-glc] G7 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6411,29650.2420902,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 469)",T. [13C-glc] G7 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6412,27978.6398226,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 470)",U. [13C-glc] G7 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6413,36752.32,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 471)",V. [13C-glc] G7 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6414,59276.6774619,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 472)",W. [13C-glc] G7 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6415,1071.68,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 473)","X. [6,6-DD-glc] G7 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6416,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)",A. [13C-glc] G2.5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6417,1653.81811321,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)",B. [13C-glc] G2.5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6418,937.042391136,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)",C. [13C-glc] G2.5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6419,1233.47842789,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)",D. [13C-glc] G2.5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6420,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 478)",E. [13C-glc] G2.5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6421,1989.83574614,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 479)",F. [13C-glc] G2.5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6422,1891.2,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 480)",G. [13C-glc] G2.5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6423,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 481)","H. [6,6-DD-glc] G2.5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6424,441.28,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 482)",I. [13C-glc] G5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6425,3121.90209113,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 483)",J. [13C-glc] G5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6426,7249.62,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 484)",K. [13C-glc] G5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6427,7123.52,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 485)",L. [13C-glc] G5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6428,7880.0,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 486)",M. [13C-glc] G5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6429,13607.741578,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 487)",N. [13C-glc] G5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6430,18596.88,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 488)",O. [13C-glc] G5 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6431,378.24,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 489)","P. [6,6-DD-glc] G5 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6432,567.36,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 490)",Q. [13C-glc] G7 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6433,14310.08,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 491)",R. [13C-glc] G7 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6434,28935.42,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 492)",S. [13C-glc] G7 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6435,11919.8860463,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 493)",T. [13C-glc] G7 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6436,29479.1587098,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 494)",U. [13C-glc] G7 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6437,53079.76,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 495)",V. [13C-glc] G7 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6438,53678.84,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 496)",W. [13C-glc] G7 240min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6439,1576.0,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 497)","X. [6,6-DD-glc] G7 240min",0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6440,674.792499456,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 498)",A. [13C-glc] G2.5 0min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6441,0.0,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 499)",B. [13C-glc] G2.5 5min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6442,1667.18342897,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 500)",C. [13C-glc] G2.5 15min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6443,882.56,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 501)",D. [13C-glc] G2.5 30min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6444,1267.17425166,Citrate 196/70,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 502)",E. [13C-glc] G2.5 60min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
6445,1008.64,Citrate 196/70,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 503)",F. [13C-glc] G2.5 120min,0,C4H3O,Citrate 191/67,C6H7O7,C13_196.0_70.0
